code,start,end,wind,wind_max,temperature,rain,rain_duration,fog,thunder,snow,ice
375,2023-01-19 15:00:00,2023-01-19 16:00:00,5.0,7.0,1.9,0.05,0.0,False,False,False,False
377,2023-01-19 15:00:00,2023-01-19 16:00:00,3.0,5.0,0.7,0.0,0.0,False,False,False,False
380,2023-01-19 15:00:00,2023-01-19 16:00:00,3.0,8.0,1.5,0.4,30.0,False,False,True,False
215,2023-01-19 16:00:00,2023-01-19 17:00:00,3.0,9.0,1.5,0.2,6.0,False,False,False,False
235,2023-01-19 16:00:00,2023-01-19 17:00:00,4.0,9.0,3.1,0.1,6.0,False,False,False,False
240,2023-01-19 16:00:00,2023-01-19 17:00:00,3.0,5.0,1.5,0.0,0.0,False,False,False,False
249,2023-01-19 16:00:00,2023-01-19 17:00:00,4.0,9.0,2.5,0.05,0.0,False,False,False,False
251,2023-01-19 16:00:00,2023-01-19 17:00:00,3.0,7.0,1.4,0.1,12.0,False,False,True,False
260,2023-01-19 16:00:00,2023-01-19 17:00:00,2.0,4.0,2.4,0.0,0.0,False,False,False,False
267,2023-01-19 16:00:00,2023-01-19 17:00:00,4.0,7.0,1.9,0.0,0.0,False,False,False,False
269,2023-01-19 16:00:00,2023-01-19 17:00:00,3.0,5.0,0.5,0.0,0.0,False,False,False,False
270,2023-01-19 16:00:00,2023-01-19 17:00:00,3.0,7.0,1.6,0.0,0.0,False,False,False,False
273,2023-01-19 16:00:00,2023-01-19 17:00:00,2.0,4.0,3.1,0.0,0.0,False,False,False,False
275,2023-01-19 16:00:00,2023-01-19 17:00:00,3.0,4.0,0.1,0.0,0.0,False,False,False,False
279,2023-01-19 16:00:00,2023-01-19 17:00:00,2.0,5.0,1.6,0.05,0.0,False,False,True,False
280,2023-01-19 16:00:00,2023-01-19 17:00:00,3.0,4.0,-0.7,0.0,0.0,False,False,False,False
290,2023-01-19 16:00:00,2023-01-19 17:00:00,2.0,4.0,2.3,0.0,0.0,False,False,False,False
310,2023-01-19 16:00:00,2023-01-19 17:00:00,4.0,6.0,3.8,0.0,0.0,False,False,False,False
319,2023-01-19 16:00:00,2023-01-19 17:00:00,3.0,5.0,2.0,0.0,0.0,False,False,False,False
340,2023-01-19 16:00:00,2023-01-19 17:00:00,2.0,5.0,2.0,0.0,0.0,False,False,False,False
344,2023-01-19 16:00:00,2023-01-19 17:00:00,4.0,10.0,1.6,0.5,24.0,False,True,False,False
348,2023-01-19 16:00:00,2023-01-19 17:00:00,3.0,5.0,0.5,0.0,0.0,False,False,False,False
350,2023-01-19 16:00:00,2023-01-19 17:00:00,2.0,4.0,0.8,0.0,0.0,False,False,False,False
370,2023-01-19 16:00:00,2023-01-19 17:00:00,2.0,4.0,0.5,0.0,0.0,False,False,False,False
375,2023-01-19 16:00:00,2023-01-19 17:00:00,4.0,6.0,0.7,0.05,0.0,False,False,False,False
377,2023-01-19 16:00:00,2023-01-19 17:00:00,2.0,3.0,0.0,0.0,0.0,False,False,False,False
380,2023-01-19 16:00:00,2023-01-19 17:00:00,2.0,4.0,1.9,0.3,36.0,False,False,True,False
215,2023-01-19 17:00:00,2023-01-19 18:00:00,4.0,7.0,1.2,0.7,30.0,False,False,True,False
235,2023-01-19 17:00:00,2023-01-19 18:00:00,1.0,9.0,2.4,0.1,6.0,False,True,False,False
240,2023-01-19 17:00:00,2023-01-19 18:00:00,3.0,5.0,3.0,0.0,0.0,False,False,False,False
249,2023-01-19 17:00:00,2023-01-19 18:00:00,2.0,8.0,2.1,0.05,0.0,False,False,True,False
251,2023-01-19 17:00:00,2023-01-19 18:00:00,2.0,3.0,0.2,0.0,0.0,False,False,False,False
260,2023-01-19 17:00:00,2023-01-19 18:00:00,2.0,3.0,-0.1,0.0,0.0,False,False,False,False
267,2023-01-19 17:00:00,2023-01-19 18:00:00,5.0,10.0,2.0,0.0,0.0,False,False,False,False
269,2023-01-19 17:00:00,2023-01-19 18:00:00,3.0,4.0,0.0,0.0,0.0,False,False,False,False
270,2023-01-19 17:00:00,2023-01-19 18:00:00,2.0,5.0,0.6,0.0,0.0,False,False,False,False
273,2023-01-19 17:00:00,2023-01-19 18:00:00,3.0,9.0,1.5,0.05,0.0,False,False,False,False
275,2023-01-19 17:00:00,2023-01-19 18:00:00,4.0,6.0,0.7,0.0,0.0,False,False,False,False
279,2023-01-19 17:00:00,2023-01-19 18:00:00,3.0,4.0,1.0,0.0,0.0,False,False,False,False
280,2023-01-19 17:00:00,2023-01-19 18:00:00,3.0,4.0,-2.0,0.0,0.0,False,False,False,False
290,2023-01-19 17:00:00,2023-01-19 18:00:00,3.0,6.0,1.7,0.0,0.0,False,False,False,False
310,2023-01-19 17:00:00,2023-01-19 18:00:00,5.0,7.0,3.6,0.0,0.0,False,False,False,False
319,2023-01-19 17:00:00,2023-01-19 18:00:00,4.0,6.0,0.9,0.0,0.0,False,False,False,False
340,2023-01-19 17:00:00,2023-01-19 18:00:00,3.0,5.0,1.8,0.0,0.0,False,False,False,False
344,2023-01-19 17:00:00,2023-01-19 18:00:00,4.0,7.0,1.2,0.1,12.0,False,True,True,False
348,2023-01-19 17:00:00,2023-01-19 18:00:00,4.0,9.0,1.2,0.0,0.0,False,False,False,False
350,2023-01-19 17:00:00,2023-01-19 18:00:00,3.0,4.0,0.2,0.0,0.0,False,False,False,False
370,2023-01-19 17:00:00,2023-01-19 18:00:00,2.0,5.0,-1.2,0.0,0.0,False,False,False,False
375,2023-01-19 17:00:00,2023-01-19 18:00:00,4.0,5.0,0.3,0.0,0.0,False,False,False,False
377,2023-01-19 17:00:00,2023-01-19 18:00:00,2.0,3.0,-0.3,0.0,0.0,False,False,False,False
380,2023-01-19 17:00:00,2023-01-19 18:00:00,3.0,5.0,1.4,0.1,12.0,False,False,False,False
215,2023-01-19 18:00:00,2023-01-19 19:00:00,4.0,9.0,1.3,0.8,42.0,False,True,True,False
235,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,7.0,2.5,0.05,0.0,False,True,False,False
240,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,8.0,0.9,1.3,42.0,False,True,True,False
249,2023-01-19 18:00:00,2023-01-19 19:00:00,2.0,5.0,0.8,0.2,30.0,False,True,True,False
251,2023-01-19 18:00:00,2023-01-19 19:00:00,5.0,8.0,1.7,0.05,0.0,False,False,False,False
260,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,8.0,2.0,0.05,0.0,False,False,False,False
267,2023-01-19 18:00:00,2023-01-19 19:00:00,5.0,10.0,1.6,0.0,0.0,False,False,False,False
269,2023-01-19 18:00:00,2023-01-19 19:00:00,2.0,6.0,2.1,0.0,0.0,False,False,False,False
270,2023-01-19 18:00:00,2023-01-19 19:00:00,2.0,4.0,-1.2,0.0,0.0,False,False,False,False
273,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,6.0,2.3,0.0,0.0,False,False,False,False
275,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,5.0,-0.3,0.0,0.0,False,False,False,False
279,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,5.0,1.3,0.05,0.0,False,False,False,False
280,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,4.0,-2.3,0.0,0.0,False,False,False,False
290,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,6.0,1.1,0.0,0.0,False,False,False,False
310,2023-01-19 18:00:00,2023-01-19 19:00:00,6.0,9.0,2.7,0.0,0.0,False,False,False,False
319,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,4.0,0.1,0.0,0.0,False,False,False,False
340,2023-01-19 18:00:00,2023-01-19 19:00:00,2.0,6.0,1.0,0.0,0.0,False,False,False,False
344,2023-01-19 18:00:00,2023-01-19 19:00:00,2.0,4.0,1.4,0.05,0.0,False,False,False,False
348,2023-01-19 18:00:00,2023-01-19 19:00:00,3.0,9.0,0.9,0.05,0.0,False,False,True,False
350,2023-01-19 18:00:00,2023-01-19 19:00:00,2.0,4.0,-0.9,0.0,0.0,False,False,False,False
370,2023-01-19 18:00:00,2023-01-19 19:00:00,2.0,4.0,-1.0,0.0,0.0,False,False,False,False
375,2023-01-19 18:00:00,2023-01-19 19:00:00,4.0,5.0,-1.6,0.0,0.0,False,False,False,False
377,2023-01-19 18:00:00,2023-01-19 19:00:00,2.0,3.0,-2.1,0.0,0.0,False,False,False,False
380,2023-01-19 18:00:00,2023-01-19 19:00:00,2.0,6.0,0.5,0.05,0.0,False,False,False,False
215,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,7.0,0.9,0.4,30.0,False,False,True,False
235,2023-01-19 19:00:00,2023-01-19 20:00:00,4.0,6.0,1.3,0.05,0.0,False,False,False,False
240,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,6.0,1.3,0.0,0.0,False,True,False,False
249,2023-01-19 19:00:00,2023-01-19 20:00:00,2.0,3.0,0.6,0.05,0.0,False,False,False,False
251,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,7.0,1.9,0.05,0.0,False,False,False,False
260,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,7.0,1.3,0.05,0.0,False,False,False,False
267,2023-01-19 19:00:00,2023-01-19 20:00:00,5.0,8.0,1.5,0.05,0.0,False,False,False,False
269,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,8.0,0.4,1.0,48.0,False,True,True,False
270,2023-01-19 19:00:00,2023-01-19 20:00:00,4.0,5.0,0.5,0.05,0.0,False,False,False,True
273,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,8.0,1.8,0.0,0.0,False,False,False,False
275,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,5.0,-0.1,0.0,0.0,False,False,False,False
279,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,5.0,0.7,0.0,0.0,False,False,False,False
280,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,4.0,-2.6,0.0,0.0,False,False,False,False
290,2023-01-19 19:00:00,2023-01-19 20:00:00,4.0,6.0,0.7,0.0,0.0,False,False,False,False
310,2023-01-19 19:00:00,2023-01-19 20:00:00,8.0,11.0,1.7,0.6,18.0,False,True,True,False
319,2023-01-19 19:00:00,2023-01-19 20:00:00,4.0,8.0,0.8,0.0,0.0,False,False,False,False
340,2023-01-19 19:00:00,2023-01-19 20:00:00,2.0,5.0,0.8,0.0,0.0,False,False,False,False
344,2023-01-19 19:00:00,2023-01-19 20:00:00,1.0,4.0,0.5,1.6,30.0,False,False,True,False
348,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,7.0,1.0,0.5,18.0,False,False,True,False
350,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,4.0,-0.4,0.0,0.0,False,False,False,False
370,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,5.0,-1.6,0.0,0.0,False,False,False,False
375,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,4.0,-1.7,0.0,0.0,False,False,False,False
377,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,5.0,-1.0,0.0,0.0,False,False,False,False
380,2023-01-19 19:00:00,2023-01-19 20:00:00,3.0,5.0,1.4,0.0,0.0,False,False,False,False
215,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,5.0,0.8,0.05,0.0,False,False,False,False
235,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,5.0,1.0,0.1,12.0,False,False,False,False
240,2023-01-19 20:00:00,2023-01-19 21:00:00,4.0,5.0,0.9,0.0,0.0,False,False,False,False
249,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,5.0,0.5,0.0,0.0,False,False,False,False
251,2023-01-19 20:00:00,2023-01-19 21:00:00,7.0,10.0,2.4,0.2,24.0,False,False,False,False
260,2023-01-19 20:00:00,2023-01-19 21:00:00,1.0,3.0,0.9,0.2,30.0,False,False,True,False
267,2023-01-19 20:00:00,2023-01-19 21:00:00,4.0,7.0,1.4,0.0,0.0,False,False,False,False
269,2023-01-19 20:00:00,2023-01-19 21:00:00,1.0,3.0,0.2,0.0,0.0,False,False,False,False
270,2023-01-19 20:00:00,2023-01-19 21:00:00,4.0,6.0,0.4,0.0,0.0,False,False,False,False
273,2023-01-19 20:00:00,2023-01-19 21:00:00,5.0,9.0,1.0,0.0,0.0,False,False,False,False
275,2023-01-19 20:00:00,2023-01-19 21:00:00,2.0,4.0,0.2,0.0,0.0,False,False,False,False
279,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,5.0,0.6,0.0,0.0,False,False,False,False
280,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,5.0,-1.6,0.0,0.0,False,False,False,False
290,2023-01-19 20:00:00,2023-01-19 21:00:00,4.0,7.0,0.6,0.0,0.0,False,False,False,False
310,2023-01-19 20:00:00,2023-01-19 21:00:00,6.0,8.0,2.0,0.7,12.0,False,True,True,False
319,2023-01-19 20:00:00,2023-01-19 21:00:00,4.0,8.0,0.7,0.4,24.0,False,False,True,False
340,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,6.0,0.3,1.1,48.0,False,False,True,False
344,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,5.0,0.7,1.6,30.0,False,True,True,False
348,2023-01-19 20:00:00,2023-01-19 21:00:00,4.0,7.0,0.4,0.5,36.0,False,False,True,False
350,2023-01-19 20:00:00,2023-01-19 21:00:00,2.0,5.0,0.3,0.05,0.0,False,False,True,False
370,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,4.0,-1.8,0.0,0.0,False,False,False,False
375,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,4.0,-0.9,0.0,0.0,False,False,False,False
377,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,5.0,0.1,0.0,0.0,False,False,False,False
380,2023-01-19 20:00:00,2023-01-19 21:00:00,3.0,4.0,1.0,0.0,0.0,False,False,False,False
215,2023-01-19 21:00:00,2023-01-19 22:00:00,2.0,3.0,0.6,0.2,12.0,False,False,True,False
235,2023-01-19 21:00:00,2023-01-19 22:00:00,4.0,6.0,0.1,0.0,0.0,False,False,False,False
240,2023-01-19 21:00:00,2023-01-19 22:00:00,5.0,7.0,0.3,0.0,0.0,False,False,False,False
249,2023-01-19 21:00:00,2023-01-19 22:00:00,4.0,7.0,1.0,0.3,36.0,False,False,True,False
251,2023-01-19 21:00:00,2023-01-19 22:00:00,4.0,10.0,0.7,0.7,54.0,False,False,True,False
260,2023-01-19 21:00:00,2023-01-19 22:00:00,2.0,5.0,0.7,0.05,0.0,False,False,True,False
267,2023-01-19 21:00:00,2023-01-19 22:00:00,6.0,8.0,1.6,0.0,0.0,False,False,False,False
269,2023-01-19 21:00:00,2023-01-19 22:00:00,2.0,3.0,-1.7,0.0,0.0,False,False,False,False
270,2023-01-19 21:00:00,2023-01-19 22:00:00,4.0,6.0,0.0,0.0,0.0,False,False,False,False
273,2023-01-19 21:00:00,2023-01-19 22:00:00,3.0,6.0,0.3,0.0,0.0,False,False,False,False
275,2023-01-19 21:00:00,2023-01-19 22:00:00,2.0,4.0,0.3,0.05,0.0,False,False,True,False
279,2023-01-19 21:00:00,2023-01-19 22:00:00,2.0,4.0,-0.7,0.0,0.0,False,False,False,False
280,2023-01-19 21:00:00,2023-01-19 22:00:00,3.0,5.0,-2.6,0.0,0.0,False,False,False,False
290,2023-01-19 21:00:00,2023-01-19 22:00:00,4.0,6.0,0.4,0.0,0.0,False,False,False,False
310,2023-01-19 21:00:00,2023-01-19 22:00:00,6.0,8.0,2.3,0.0,0.0,False,False,False,False
319,2023-01-19 21:00:00,2023-01-19 22:00:00,2.0,6.0,1.0,0.05,0.0,False,True,True,False
340,2023-01-19 21:00:00,2023-01-19 22:00:00,3.0,5.0,0.4,0.3,36.0,False,False,True,False
344,2023-01-19 21:00:00,2023-01-19 22:00:00,4.0,5.0,1.0,0.0,0.0,False,False,False,False
348,2023-01-19 21:00:00,2023-01-19 22:00:00,3.0,5.0,0.6,0.1,12.0,False,False,True,False
350,2023-01-19 21:00:00,2023-01-19 22:00:00,2.0,4.0,0.5,0.05,0.0,False,False,True,False
370,2023-01-19 21:00:00,2023-01-19 22:00:00,3.0,5.0,-0.1,0.0,0.0,False,False,False,False
375,2023-01-19 21:00:00,2023-01-19 22:00:00,3.0,4.0,0.1,0.0,0.0,False,False,False,False
377,2023-01-19 21:00:00,2023-01-19 22:00:00,3.0,5.0,-0.1,0.0,0.0,False,False,False,False
380,2023-01-19 21:00:00,2023-01-19 22:00:00,3.0,5.0,0.2,0.0,0.0,False,False,False,False
215,2023-01-19 22:00:00,2023-01-19 23:00:00,2.0,3.0,0.4,0.0,0.0,False,False,False,False
235,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,5.0,-0.2,0.0,0.0,False,False,False,False
240,2023-01-19 22:00:00,2023-01-19 23:00:00,4.0,5.0,0.7,0.0,0.0,False,False,False,False
249,2023-01-19 22:00:00,2023-01-19 23:00:00,4.0,7.0,0.4,0.1,12.0,False,False,True,False
251,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,6.0,2.5,0.9,42.0,False,False,True,False
260,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,4.0,0.6,0.2,18.0,False,False,True,False
267,2023-01-19 22:00:00,2023-01-19 23:00:00,6.0,9.0,1.4,0.0,0.0,False,False,False,False
269,2023-01-19 22:00:00,2023-01-19 23:00:00,4.0,5.0,-0.4,0.0,0.0,False,False,False,False
270,2023-01-19 22:00:00,2023-01-19 23:00:00,2.0,4.0,-0.1,0.0,0.0,False,False,False,False
273,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,5.0,-0.1,0.0,0.0,False,False,False,False
275,2023-01-19 22:00:00,2023-01-19 23:00:00,4.0,6.0,0.4,0.05,0.0,False,False,True,False
279,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,4.0,-0.9,0.0,0.0,False,False,False,False
280,2023-01-19 22:00:00,2023-01-19 23:00:00,4.0,5.0,-1.0,0.0,0.0,False,False,False,False
290,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,5.0,0.5,0.0,0.0,False,False,False,False
310,2023-01-19 22:00:00,2023-01-19 23:00:00,4.0,7.0,3.5,0.0,0.0,False,False,False,False
319,2023-01-19 22:00:00,2023-01-19 23:00:00,2.0,3.0,0.8,0.0,0.0,False,False,False,False
340,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,5.0,0.2,0.05,0.0,False,False,True,False
344,2023-01-19 22:00:00,2023-01-19 23:00:00,4.0,7.0,1.3,0.3,18.0,False,False,False,False
348,2023-01-19 22:00:00,2023-01-19 23:00:00,2.0,5.0,0.6,0.1,24.0,False,False,True,False
350,2023-01-19 22:00:00,2023-01-19 23:00:00,2.0,5.0,0.4,0.05,0.0,False,False,False,False
370,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,5.0,0.3,0.1,18.0,False,False,True,False
375,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,5.0,0.3,0.0,0.0,False,False,False,False
377,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,4.0,0.3,0.0,0.0,False,False,False,False
380,2023-01-19 22:00:00,2023-01-19 23:00:00,3.0,5.0,0.4,0.0,0.0,False,False,False,False
215,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,0.3,0.0,0.0,False,False,False,False
235,2023-01-19 23:00:00,2023-01-20 00:00:00,4.0,6.0,0.3,0.0,0.0,False,False,False,False
240,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,0.7,0.1,6.0,False,True,False,False
249,2023-01-19 23:00:00,2023-01-20 00:00:00,5.0,8.0,0.6,0.0,0.0,False,False,False,False
251,2023-01-19 23:00:00,2023-01-20 00:00:00,6.0,9.0,2.1,0.05,0.0,False,False,False,False
260,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,0.5,0.0,0.0,False,False,False,False
267,2023-01-19 23:00:00,2023-01-20 00:00:00,5.0,8.0,1.4,0.0,0.0,False,False,False,False
269,2023-01-19 23:00:00,2023-01-20 00:00:00,4.0,6.0,0.2,0.0,0.0,False,False,False,False
270,2023-01-19 23:00:00,2023-01-20 00:00:00,1.0,4.0,-1.3,0.0,0.0,False,False,False,False
273,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,0.1,0.0,0.0,False,False,False,False
275,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,6.0,0.2,0.0,0.0,False,False,False,False
279,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,-0.2,0.0,0.0,False,False,False,False
280,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,-1.4,0.0,0.0,False,False,False,False
290,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,0.4,0.0,0.0,False,False,False,False
310,2023-01-19 23:00:00,2023-01-20 00:00:00,5.0,7.0,2.3,0.0,0.0,False,False,False,False
319,2023-01-19 23:00:00,2023-01-20 00:00:00,4.0,7.0,0.3,0.0,0.0,False,False,False,False
340,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,6.0,0.8,0.05,0.0,False,True,False,False
344,2023-01-19 23:00:00,2023-01-20 00:00:00,4.0,5.0,0.9,0.1,0.0,False,False,False,False
348,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,0.4,0.05,0.0,False,False,False,False
350,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,0.3,0.05,0.0,False,False,False,False
370,2023-01-19 23:00:00,2023-01-20 00:00:00,4.0,5.0,0.1,0.5,30.0,False,False,True,True
375,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,0.4,0.05,0.0,False,False,True,False
377,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,6.0,0.5,0.0,0.0,False,False,False,False
380,2023-01-19 23:00:00,2023-01-20 00:00:00,3.0,5.0,0.6,0.0,0.0,False,False,False,False
215,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,4.0,0.2,0.0,0.0,False,False,False,False
235,2023-01-20 00:00:00,2023-01-20 01:00:00,4.0,6.0,0.0,0.0,0.0,False,False,False,False
240,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,5.0,0.9,0.05,0.0,False,False,False,False
249,2023-01-20 00:00:00,2023-01-20 01:00:00,4.0,7.0,0.2,0.0,0.0,False,False,False,False
251,2023-01-20 00:00:00,2023-01-20 01:00:00,6.0,8.0,2.1,0.0,0.0,False,False,False,False
260,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,6.0,0.6,0.0,0.0,False,False,False,False
267,2023-01-20 00:00:00,2023-01-20 01:00:00,5.0,8.0,1.4,0.0,0.0,False,False,False,False
269,2023-01-20 00:00:00,2023-01-20 01:00:00,4.0,6.0,0.1,0.0,0.0,False,False,False,False
270,2023-01-20 00:00:00,2023-01-20 01:00:00,2.0,3.0,-1.1,0.0,0.0,False,False,False,False
273,2023-01-20 00:00:00,2023-01-20 01:00:00,4.0,6.0,0.2,0.0,0.0,False,False,False,False
275,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,5.0,0.3,0.0,0.0,False,False,False,False
279,2023-01-20 00:00:00,2023-01-20 01:00:00,4.0,6.0,0.2,0.0,0.0,False,False,False,False
280,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,4.0,-3.6,0.0,0.0,False,False,False,False
290,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,5.0,0.6,0.05,0.0,False,False,True,False
310,2023-01-20 00:00:00,2023-01-20 01:00:00,6.0,7.0,1.4,0.0,0.0,False,False,False,False
319,2023-01-20 00:00:00,2023-01-20 01:00:00,5.0,7.0,0.0,0.0,0.0,False,False,False,False
340,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,6.0,0.6,0.7,18.0,False,False,True,False
344,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,5.0,0.9,0.0,0.0,False,False,False,False
348,2023-01-20 00:00:00,2023-01-20 01:00:00,4.0,7.0,0.4,0.0,0.0,False,False,False,False
350,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,6.0,0.4,0.0,0.0,False,False,False,False
370,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,5.0,-0.3,0.0,0.0,False,False,False,False
375,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,6.0,0.4,0.0,0.0,False,False,False,False
377,2023-01-20 00:00:00,2023-01-20 01:00:00,3.0,5.0,0.3,0.05,0.0,False,False,True,False
380,2023-01-20 00:00:00,2023-01-20 01:00:00,2.0,5.0,0.3,0.05,0.0,False,False,True,False
215,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,4.0,-0.5,0.0,0.0,False,False,False,False
235,2023-01-20 01:00:00,2023-01-20 02:00:00,4.0,6.0,-0.2,0.0,0.0,False,False,False,False
240,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,5.0,0.4,0.1,24.0,False,False,True,False
249,2023-01-20 01:00:00,2023-01-20 02:00:00,4.0,7.0,0.3,0.0,0.0,False,False,False,False
251,2023-01-20 01:00:00,2023-01-20 02:00:00,6.0,9.0,2.0,0.0,0.0,False,False,False,False
260,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,6.0,0.6,0.0,0.0,False,False,False,False
267,2023-01-20 01:00:00,2023-01-20 02:00:00,5.0,8.0,1.2,0.0,0.0,False,False,False,False
269,2023-01-20 01:00:00,2023-01-20 02:00:00,4.0,6.0,-0.5,0.0,0.0,False,False,False,False
270,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,4.0,-1.3,0.0,0.0,False,False,False,False
273,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,7.0,0.0,0.0,0.0,False,False,False,False
275,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,6.0,0.4,0.0,0.0,False,False,False,False
279,2023-01-20 01:00:00,2023-01-20 02:00:00,5.0,8.0,0.0,0.0,0.0,False,False,False,False
280,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,5.0,-0.7,0.0,0.0,False,False,False,False
290,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,6.0,0.7,0.05,0.0,False,False,True,False
310,2023-01-20 01:00:00,2023-01-20 02:00:00,6.0,8.0,1.6,0.0,0.0,False,False,False,False
319,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,6.0,0.4,0.05,0.0,False,False,False,False
340,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,6.0,0.3,0.0,0.0,False,False,False,False
344,2023-01-20 01:00:00,2023-01-20 02:00:00,4.0,5.0,1.1,0.0,0.0,False,False,False,False
348,2023-01-20 01:00:00,2023-01-20 02:00:00,5.0,7.0,0.2,0.0,0.0,False,False,False,False
350,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,6.0,0.4,0.0,0.0,False,False,False,False
370,2023-01-20 01:00:00,2023-01-20 02:00:00,4.0,7.0,0.1,0.0,0.0,False,False,False,False
375,2023-01-20 01:00:00,2023-01-20 02:00:00,4.0,7.0,0.2,0.0,0.0,False,False,False,False
377,2023-01-20 01:00:00,2023-01-20 02:00:00,4.0,7.0,-0.4,0.3,18.0,False,False,True,False
380,2023-01-20 01:00:00,2023-01-20 02:00:00,3.0,6.0,0.6,0.05,0.0,False,False,False,False
215,2023-01-20 02:00:00,2023-01-20 03:00:00,3.0,3.0,0.3,0.0,0.0,False,False,False,False
235,2023-01-20 02:00:00,2023-01-20 03:00:00,5.0,7.0,0.8,0.0,0.0,False,False,False,False
240,2023-01-20 02:00:00,2023-01-20 03:00:00,4.0,6.0,0.2,0.0,0.0,False,False,False,False
249,2023-01-20 02:00:00,2023-01-20 03:00:00,4.0,6.0,0.8,0.0,0.0,False,False,False,False
251,2023-01-20 02:00:00,2023-01-20 03:00:00,7.0,9.0,2.3,0.0,0.0,False,False,False,False
